date,region,product_id,product_name,units_sold,unit_price,total_sales,salesperson
2025-10-27,East,3,Gamma Tool,8,50.0,400.0,Charlie
2025-10-27,South,3,Gamma Tool,11,50.0,550.0,Charlie
2025-10-28,North,3,Gamma Tool,10,50.0,500.0,Diana
2025-10-28,East,2,Beta Gadget,9,35.0,315.0,Alice
2025-10-28,East,2,Beta Gadget,7,35.0,245.0,Charlie
2025-10-28,East,2,Beta Gadget,15,35.0,525.0,Diana
2025-10-28,North,3,Gamma Tool,7,50.0,350.0,Charlie
2025-10-28,West,2,Beta Gadget,7,35.0,245.0,Charlie
2025-10-28,North,3,Gamma Tool,11,50.0,550.0,Charlie
2025-10-29,East,3,Gamma Tool,5,50.0,250.0,Bob
2025-10-29,West,1,Alpha Widget,8,20.0,160.0,Bob
2025-10-29,North,3,Gamma Tool,9,50.0,450.0,Alice
2025-10-29,North,2,Beta Gadget,17,35.0,595.0,Bob
2025-10-29,South,1,Alpha Widget,19,20.0,380.0,Charlie
2025-10-29,South,2,Beta Gadget,16,35.0,560.0,Alice
2025-10-29,West,2,Beta Gadget,5,35.0,175.0,Alice
2025-10-30,West,1,Alpha Widget,19,20.0,380.0,Charlie
2025-10-30,South,2,Beta Gadget,5,35.0,175.0,Charlie
2025-10-30,South,1,Alpha Widget,6,20.0,120.0,Bob
2025-10-30,East,2,Beta Gadget,7,35.0,245.0,Alice
2025-10-30,North,3,Gamma Tool,4,50.0,200.0,Diana
2025-10-30,North,3,Gamma Tool,1,50.0,50.0,Alice
2025-10-30,West,2,Beta Gadget,19,35.0,665.0,Alice
2025-10-30,East,1,Alpha Widget,4,20.0,80.0,Bob
2025-10-31,North,3,Gamma Tool,19,50.0,950.0,Diana
2025-10-31,East,1,Alpha Widget,10,20.0,200.0,Bob
2025-10-31,West,1,Alpha Widget,1,20.0,20.0,Charlie
2025-10-31,West,2,Beta Gadget,3,35.0,105.0,Bob
2025-10-31,East,2,Beta Gadget,11,35.0,385.0,Alice
2025-10-31,East,1,Alpha Widget,14,20.0,280.0,Bob
2025-10-31,North,3,Gamma Tool,18,50.0,900.0,Alice
2025-10-31,West,3,Gamma Tool,18,50.0,900.0,Bob
2025-10-31,South,2,Beta Gadget,18,35.0,630.0,Diana
2025-11-01,East,3,Gamma Tool,8,50.0,400.0,Alice
2025-11-01,East,2,Beta Gadget,12,35.0,420.0,Alice
2025-11-01,North,3,Gamma Tool,2,50.0,100.0,Diana
2025-11-01,East,2,Beta Gadget,4,35.0,140.0,Alice
2025-11-01,West,2,Beta Gadget,14,35.0,490.0,Diana
2025-11-01,North,3,Gamma Tool,19,50.0,950.0,Diana
2025-11-01,South,1,Alpha Widget,12,20.0,240.0,Alice
2025-11-01,South,2,Beta Gadget,16,35.0,560.0,Alice
2025-11-01,West,3,Gamma Tool,5,50.0,250.0,Charlie
2025-11-02,North,1,Alpha Widget,12,20.0,240.0,Diana
2025-11-02,South,1,Alpha Widget,16,20.0,320.0,Charlie
2025-11-02,South,3,Gamma Tool,3,50.0,150.0,Charlie
2025-11-02,West,3,Gamma Tool,4,50.0,200.0,Alice
2025-11-02,West,1,Alpha Widget,5,20.0,100.0,Alice
2025-11-02,North,1,Alpha Widget,1,20.0,20.0,Diana
2025-11-02,East,2,Beta Gadget,8,35.0,280.0,Diana
2025-11-02,North,1,Alpha Widget,10,20.0,200.0,Diana
2025-11-02,West,3,Gamma Tool,3,50.0,150.0,Charlie
2025-11-03,West,1,Alpha Widget,10,20.0,200.0,Alice
2025-11-03,East,3,Gamma Tool,4,50.0,200.0,Bob
2025-11-03,South,3,Gamma Tool,10,50.0,500.0,Charlie
2025-11-03,North,2,Beta Gadget,12,35.0,420.0,Diana
2025-11-03,North,2,Beta Gadget,6,35.0,210.0,Bob
2025-11-04,South,3,Gamma Tool,5,50.0,250.0,Bob
2025-11-04,South,3,Gamma Tool,7,50.0,350.0,Alice
2025-11-04,South,2,Beta Gadget,6,35.0,210.0,Diana
2025-11-04,North,1,Alpha Widget,14,20.0,280.0,Bob
2025-11-04,East,2,Beta Gadget,15,35.0,525.0,Bob
2025-11-04,South,1,Alpha Widget,14,20.0,280.0,Alice
2025-11-05,North,1,Alpha Widget,15,20.0,300.0,Diana
2025-11-05,East,1,Alpha Widget,9,20.0,180.0,Charlie
2025-11-05,East,3,Gamma Tool,15,50.0,750.0,Diana
2025-11-05,South,2,Beta Gadget,17,35.0,595.0,Alice
2025-11-05,West,3,Gamma Tool,12,50.0,600.0,Charlie
2025-11-05,West,2,Beta Gadget,9,35.0,315.0,Charlie
2025-11-05,North,1,Alpha Widget,18,20.0,360.0,Alice
2025-11-06,North,3,Gamma Tool,7,50.0,350.0,Diana
2025-11-06,West,2,Beta Gadget,16,35.0,560.0,Charlie
2025-11-06,West,1,Alpha Widget,17,20.0,340.0,Charlie
2025-11-06,South,1,Alpha Widget,11,20.0,220.0,Bob
2025-11-06,North,1,Alpha Widget,13,20.0,260.0,Charlie
2025-11-06,West,1,Alpha Widget,2,20.0,40.0,Diana
2025-11-06,South,3,Gamma Tool,1,50.0,50.0,Bob
2025-11-06,West,3,Gamma Tool,15,50.0,750.0,Alice
2025-11-06,North,1,Alpha Widget,12,20.0,240.0,Alice
2025-11-07,East,2,Beta Gadget,5,35.0,175.0,Bob
2025-11-07,North,1,Alpha Widget,14,20.0,280.0,Bob
2025-11-07,North,3,Gamma Tool,1,50.0,50.0,Diana
2025-11-07,North,2,Beta Gadget,13,35.0,455.0,Bob
2025-11-07,South,3,Gamma Tool,8,50.0,400.0,Alice
2025-11-07,East,3,Gamma Tool,9,50.0,450.0,Bob
2025-11-07,West,3,Gamma Tool,11,50.0,550.0,Diana
2025-11-08,West,2,Beta Gadget,15,35.0,525.0,Alice
2025-11-08,East,3,Gamma Tool,2,50.0,100.0,Diana
2025-11-08,West,1,Alpha Widget,15,20.0,300.0,Diana
2025-11-08,West,3,Gamma Tool,4,50.0,200.0,Charlie
2025-11-08,North,1,Alpha Widget,10,20.0,200.0,Alice
2025-11-08,North,2,Beta Gadget,5,35.0,175.0,Alice
2025-11-09,North,3,Gamma Tool,17,50.0,850.0,Alice
2025-11-09,North,1,Alpha Widget,9,20.0,180.0,Diana
2025-11-09,East,2,Beta Gadget,8,35.0,280.0,Charlie
2025-11-09,West,1,Alpha Widget,16,20.0,320.0,Bob
2025-11-09,North,1,Alpha Widget,1,20.0,20.0,Alice
2025-11-10,South,1,Alpha Widget,14,20.0,280.0,Charlie
2025-11-10,South,2,Beta Gadget,10,35.0,350.0,Diana
2025-11-10,West,2,Beta Gadget,5,35.0,175.0,Diana
2025-11-10,East,3,Gamma Tool,7,50.0,350.0,Charlie
2025-11-10,South,1,Alpha Widget,1,20.0,20.0,Bob
2025-11-11,South,1,Alpha Widget,1,20.0,20.0,Diana
2025-11-11,South,3,Gamma Tool,17,50.0,850.0,Bob
2025-11-11,North,1,Alpha Widget,11,20.0,220.0,Diana
2025-11-11,South,1,Alpha Widget,14,20.0,280.0,Alice
2025-11-11,North,3,Gamma Tool,7,50.0,350.0,Alice
2025-11-11,East,3,Gamma Tool,16,50.0,800.0,Bob
2025-11-11,North,1,Alpha Widget,11,20.0,220.0,Diana
2025-11-11,West,1,Alpha Widget,2,20.0,40.0,Alice
2025-11-11,North,2,Beta Gadget,8,35.0,280.0,Charlie
2025-11-12,East,1,Alpha Widget,5,20.0,100.0,Bob
2025-11-12,South,3,Gamma Tool,10,50.0,500.0,Bob
2025-11-12,West,3,Gamma Tool,9,50.0,450.0,Charlie
2025-11-12,East,1,Alpha Widget,10,20.0,200.0,Bob
2025-11-12,West,2,Beta Gadget,1,35.0,35.0,Diana
2025-11-13,West,2,Beta Gadget,9,35.0,315.0,Alice
2025-11-13,West,2,Beta Gadget,2,35.0,70.0,Charlie
2025-11-13,East,2,Beta Gadget,4,35.0,140.0,Bob
2025-11-13,South,2,Beta Gadget,3,35.0,105.0,Alice
2025-11-13,North,2,Beta Gadget,4,35.0,140.0,Diana
2025-11-14,South,3,Gamma Tool,18,50.0,900.0,Diana
2025-11-14,North,1,Alpha Widget,10,20.0,200.0,Diana
2025-11-14,East,3,Gamma Tool,4,50.0,200.0,Charlie
2025-11-14,North,1,Alpha Widget,5,20.0,100.0,Bob
2025-11-14,West,2,Beta Gadget,4,35.0,140.0,Charlie
2025-11-14,North,1,Alpha Widget,13,20.0,260.0,Bob
2025-11-15,East,2,Beta Gadget,4,35.0,140.0,Alice
2025-11-15,South,3,Gamma Tool,5,50.0,250.0,Charlie
2025-11-15,South,2,Beta Gadget,10,35.0,350.0,Diana
2025-11-15,North,1,Alpha Widget,19,20.0,380.0,Diana
2025-11-15,West,1,Alpha Widget,15,20.0,300.0,Alice
2025-11-15,West,1,Alpha Widget,9,20.0,180.0,Diana
2025-11-15,South,1,Alpha Widget,9,20.0,180.0,Diana
2025-11-15,East,1,Alpha Widget,5,20.0,100.0,Charlie
2025-11-15,North,3,Gamma Tool,15,50.0,750.0,Alice
2025-11-16,East,3,Gamma Tool,12,50.0,600.0,Charlie
2025-11-16,North,2,Beta Gadget,4,35.0,140.0,Bob
2025-11-16,East,2,Beta Gadget,18,35.0,630.0,Alice
2025-11-16,North,2,Beta Gadget,11,35.0,385.0,Diana
2025-11-16,North,3,Gamma Tool,5,50.0,250.0,Charlie
2025-11-17,North,3,Gamma Tool,19,50.0,950.0,Charlie
2025-11-17,South,1,Alpha Widget,13,20.0,260.0,Charlie
2025-11-17,North,3,Gamma Tool,4,50.0,200.0,Charlie
2025-11-17,East,1,Alpha Widget,12,20.0,240.0,Bob
2025-11-17,East,3,Gamma Tool,12,50.0,600.0,Charlie
2025-11-17,West,1,Alpha Widget,16,20.0,320.0,Charlie
2025-11-17,South,1,Alpha Widget,17,20.0,340.0,Diana
2025-11-17,South,2,Beta Gadget,4,35.0,140.0,Alice
2025-11-17,North,3,Gamma Tool,13,50.0,650.0,Diana
2025-11-18,West,3,Gamma Tool,1,50.0,50.0,Bob
2025-11-18,South,1,Alpha Widget,2,20.0,40.0,Diana
2025-11-18,West,3,Gamma Tool,17,50.0,850.0,Bob
2025-11-18,South,3,Gamma Tool,7,50.0,350.0,Diana
2025-11-18,North,2,Beta Gadget,18,35.0,630.0,Charlie
2025-11-18,South,2,Beta Gadget,13,35.0,455.0,Bob
2025-11-18,North,3,Gamma Tool,1,50.0,50.0,Charlie
2025-11-19,South,2,Beta Gadget,14,35.0,490.0,Charlie
2025-11-19,South,3,Gamma Tool,14,50.0,700.0,Alice
2025-11-19,East,3,Gamma Tool,10,50.0,500.0,Diana
2025-11-19,North,1,Alpha Widget,2,20.0,40.0,Diana
2025-11-19,South,1,Alpha Widget,11,20.0,220.0,Charlie
2025-11-20,North,2,Beta Gadget,8,35.0,280.0,Bob
2025-11-20,North,3,Gamma Tool,9,50.0,450.0,Diana
2025-11-20,West,3,Gamma Tool,16,50.0,800.0,Alice
2025-11-20,South,3,Gamma Tool,9,50.0,450.0,Alice
2025-11-20,North,2,Beta Gadget,7,35.0,245.0,Charlie
2025-11-20,North,2,Beta Gadget,16,35.0,560.0,Charlie
2025-11-21,West,1,Alpha Widget,6,20.0,120.0,Charlie
2025-11-21,West,2,Beta Gadget,8,35.0,280.0,Bob
2025-11-21,South,1,Alpha Widget,10,20.0,200.0,Charlie
2025-11-21,East,1,Alpha Widget,7,20.0,140.0,Bob
2025-11-21,West,3,Gamma Tool,11,50.0,550.0,Diana
2025-11-21,East,1,Alpha Widget,8,20.0,160.0,Bob
2025-11-22,West,2,Beta Gadget,13,35.0,455.0,Diana
2025-11-22,East,3,Gamma Tool,11,50.0,550.0,Alice
2025-11-22,West,2,Beta Gadget,10,35.0,350.0,Diana
2025-11-22,West,3,Gamma Tool,19,50.0,950.0,Charlie
2025-11-22,South,3,Gamma Tool,6,50.0,300.0,Bob
2025-11-22,West,2,Beta Gadget,16,35.0,560.0,Charlie
2025-11-23,West,1,Alpha Widget,2,20.0,40.0,Diana
2025-11-23,South,2,Beta Gadget,2,35.0,70.0,Bob
2025-11-23,West,2,Beta Gadget,3,35.0,105.0,Diana
2025-11-23,West,3,Gamma Tool,13,50.0,650.0,Bob
2025-11-23,North,2,Beta Gadget,1,35.0,35.0,Alice
2025-11-23,North,2,Beta Gadget,6,35.0,210.0,Bob
2025-11-23,South,2,Beta Gadget,16,35.0,560.0,Diana
2025-11-23,North,1,Alpha Widget,2,20.0,40.0,Charlie
2025-11-24,East,2,Beta Gadget,13,35.0,455.0,Charlie
2025-11-24,North,1,Alpha Widget,17,20.0,340.0,Bob
2025-11-24,South,2,Beta Gadget,10,35.0,350.0,Bob
2025-11-24,South,3,Gamma Tool,5,50.0,250.0,Diana
2025-11-24,East,3,Gamma Tool,9,50.0,450.0,Bob
2025-11-24,West,2,Beta Gadget,14,35.0,490.0,Charlie
2025-11-24,South,3,Gamma Tool,1,50.0,50.0,Alice
2025-11-24,South,3,Gamma Tool,19,50.0,950.0,Alice
2025-11-24,North,2,Beta Gadget,15,35.0,525.0,Charlie
2025-11-25,South,3,Gamma Tool,1,50.0,50.0,Alice
2025-11-25,East,1,Alpha Widget,13,20.0,260.0,Diana
2025-11-25,West,3,Gamma Tool,6,50.0,300.0,Charlie
2025-11-25,West,2,Beta Gadget,12,35.0,420.0,Diana
2025-11-25,East,2,Beta Gadget,9,35.0,315.0,Bob
2025-11-26,West,3,Gamma Tool,3,50.0,150.0,Charlie
2025-11-26,North,3,Gamma Tool,11,50.0,550.0,Charlie
2025-11-26,North,1,Alpha Widget,9,20.0,180.0,Alice
2025-11-26,North,2,Beta Gadget,7,35.0,245.0,Alice
2025-11-26,East,3,Gamma Tool,11,50.0,550.0,Alice
2025-11-26,West,2,Beta Gadget,17,35.0,595.0,Bob
2025-11-26,South,2,Beta Gadget,17,35.0,595.0,Charlie
2025-11-26,East,2,Beta Gadget,17,35.0,595.0,Diana
2025-11-26,South,1,Alpha Widget,1,20.0,20.0,Charlie
2025-11-27,North,3,Gamma Tool,19,50.0,950.0,Charlie
2025-11-27,East,2,Beta Gadget,15,35.0,525.0,Diana
2025-11-27,North,3,Gamma Tool,5,50.0,250.0,Alice
2025-11-27,North,3,Gamma Tool,10,50.0,500.0,Charlie
2025-11-27,South,2,Beta Gadget,12,35.0,420.0,Diana
2025-11-27,South,3,Gamma Tool,6,50.0,300.0,Diana
2025-11-27,East,1,Alpha Widget,17,20.0,340.0,Alice
2025-11-27,West,3,Gamma Tool,2,50.0,100.0,Bob
2025-11-28,West,1,Alpha Widget,17,20.0,340.0,Charlie
2025-11-28,North,1,Alpha Widget,14,20.0,280.0,Diana
2025-11-28,North,3,Gamma Tool,6,50.0,300.0,Alice
2025-11-28,East,3,Gamma Tool,5,50.0,250.0,Bob
2025-11-28,West,1,Alpha Widget,14,20.0,280.0,Charlie
2025-11-28,North,2,Beta Gadget,6,35.0,210.0,Bob
2025-11-29,South,1,Alpha Widget,7,20.0,140.0,Bob
2025-11-29,North,1,Alpha Widget,9,20.0,180.0,Alice
2025-11-29,West,3,Gamma Tool,1,50.0,50.0,Diana
2025-11-29,West,2,Beta Gadget,18,35.0,630.0,Charlie
2025-11-29,East,3,Gamma Tool,14,50.0,700.0,Diana
2025-11-29,East,1,Alpha Widget,15,20.0,300.0,Bob
2025-11-29,North,1,Alpha Widget,15,20.0,300.0,Diana
2025-11-30,South,2,Beta Gadget,8,35.0,280.0,Bob
2025-11-30,East,1,Alpha Widget,8,20.0,160.0,Alice
2025-11-30,North,1,Alpha Widget,18,20.0,360.0,Alice
2025-11-30,South,1,Alpha Widget,3,20.0,60.0,Diana
2025-11-30,North,3,Gamma Tool,18,50.0,900.0,Diana
2025-12-01,West,2,Beta Gadget,18,35.0,630.0,Alice
2025-12-01,North,3,Gamma Tool,18,50.0,900.0,Bob
2025-12-01,North,3,Gamma Tool,13,50.0,650.0,Diana
2025-12-01,South,2,Beta Gadget,9,35.0,315.0,Bob
2025-12-01,West,2,Beta Gadget,16,35.0,560.0,Bob
2025-12-01,North,2,Beta Gadget,4,35.0,140.0,Alice
2025-12-01,North,3,Gamma Tool,8,50.0,400.0,Alice
2025-12-01,North,1,Alpha Widget,1,20.0,20.0,Diana
2025-12-01,North,3,Gamma Tool,8,50.0,400.0,Alice
2025-12-02,North,3,Gamma Tool,1,50.0,50.0,Charlie
2025-12-02,South,1,Alpha Widget,13,20.0,260.0,Charlie
2025-12-02,West,2,Beta Gadget,5,35.0,175.0,Charlie
2025-12-02,West,3,Gamma Tool,18,50.0,900.0,Bob
2025-12-02,South,3,Gamma Tool,5,50.0,250.0,Diana
2025-12-02,North,3,Gamma Tool,12,50.0,600.0,Alice
2025-12-03,South,1,Alpha Widget,5,20.0,100.0,Diana
2025-12-03,East,2,Beta Gadget,9,35.0,315.0,Diana
2025-12-03,West,3,Gamma Tool,17,50.0,850.0,Alice
2025-12-03,East,2,Beta Gadget,18,35.0,630.0,Alice
2025-12-03,West,2,Beta Gadget,12,35.0,420.0,Diana
2025-12-03,North,3,Gamma Tool,6,50.0,300.0,Diana
2025-12-04,North,2,Beta Gadget,15,35.0,525.0,Alice
2025-12-04,East,3,Gamma Tool,14,50.0,700.0,Diana
2025-12-04,North,3,Gamma Tool,7,50.0,350.0,Bob
2025-12-04,West,2,Beta Gadget,6,35.0,210.0,Charlie
2025-12-04,East,2,Beta Gadget,18,35.0,630.0,Diana
2025-12-04,North,3,Gamma Tool,2,50.0,100.0,Charlie
2025-12-04,South,1,Alpha Widget,1,20.0,20.0,Alice
2025-12-04,East,3,Gamma Tool,6,50.0,300.0,Diana
2025-12-05,North,2,Beta Gadget,7,35.0,245.0,Bob
2025-12-05,West,3,Gamma Tool,2,50.0,100.0,Alice
2025-12-05,South,3,Gamma Tool,18,50.0,900.0,Charlie
2025-12-05,West,2,Beta Gadget,14,35.0,490.0,Diana
2025-12-05,North,2,Beta Gadget,8,35.0,280.0,Bob
2025-12-05,North,1,Alpha Widget,4,20.0,80.0,Bob
2025-12-05,East,2,Beta Gadget,6,35.0,210.0,Diana
2025-12-05,East,2,Beta Gadget,18,35.0,630.0,Charlie
2025-12-05,East,1,Alpha Widget,14,20.0,280.0,Diana
2025-12-06,North,1,Alpha Widget,8,20.0,160.0,Charlie
2025-12-06,North,3,Gamma Tool,3,50.0,150.0,Charlie
2025-12-06,West,2,Beta Gadget,8,35.0,280.0,Diana
2025-12-06,North,3,Gamma Tool,10,50.0,500.0,Bob
2025-12-06,North,1,Alpha Widget,1,20.0,20.0,Alice
2025-12-06,West,1,Alpha Widget,17,20.0,340.0,Bob
2025-12-07,North,1,Alpha Widget,2,20.0,40.0,Alice
2025-12-07,South,1,Alpha Widget,13,20.0,260.0,Alice
2025-12-07,North,1,Alpha Widget,19,20.0,380.0,Alice
2025-12-07,North,3,Gamma Tool,3,50.0,150.0,Charlie
2025-12-07,East,3,Gamma Tool,4,50.0,200.0,Bob
2025-12-08,South,1,Alpha Widget,2,20.0,40.0,Alice
2025-12-08,South,1,Alpha Widget,12,20.0,240.0,Diana
2025-12-08,North,1,Alpha Widget,11,20.0,220.0,Diana
2025-12-08,South,3,Gamma Tool,18,50.0,900.0,Alice
2025-12-08,East,3,Gamma Tool,1,50.0,50.0,Bob
2025-12-08,East,2,Beta Gadget,14,35.0,490.0,Alice
2025-12-09,East,1,Alpha Widget,5,20.0,100.0,Diana
2025-12-09,North,1,Alpha Widget,6,20.0,120.0,Alice
2025-12-09,West,1,Alpha Widget,7,20.0,140.0,Charlie
2025-12-09,South,1,Alpha Widget,1,20.0,20.0,Charlie
2025-12-09,South,1,Alpha Widget,13,20.0,260.0,Alice
2025-12-09,South,2,Beta Gadget,1,35.0,35.0,Diana
2025-12-09,North,3,Gamma Tool,10,50.0,500.0,Bob
2025-12-10,East,1,Alpha Widget,14,20.0,280.0,Diana
2025-12-10,West,2,Beta Gadget,8,35.0,280.0,Charlie
2025-12-10,West,1,Alpha Widget,12,20.0,240.0,Alice
2025-12-10,East,1,Alpha Widget,14,20.0,280.0,Bob
2025-12-10,North,2,Beta Gadget,10,35.0,350.0,Diana
2025-12-10,North,2,Beta Gadget,2,35.0,70.0,Alice
2025-12-11,East,1,Alpha Widget,5,20.0,100.0,Diana
2025-12-11,East,2,Beta Gadget,2,35.0,70.0,Bob
2025-12-11,North,2,Beta Gadget,4,35.0,140.0,Diana
2025-12-11,West,1,Alpha Widget,4,20.0,80.0,Bob
2025-12-11,West,3,Gamma Tool,7,50.0,350.0,Charlie
2025-12-11,East,2,Beta Gadget,3,35.0,105.0,Diana
2025-12-12,South,1,Alpha Widget,17,20.0,340.0,Bob
2025-12-12,North,2,Beta Gadget,15,35.0,525.0,Diana
2025-12-12,East,3,Gamma Tool,11,50.0,550.0,Diana
2025-12-12,East,2,Beta Gadget,17,35.0,595.0,Alice
2025-12-12,South,3,Gamma Tool,12,50.0,600.0,Bob
2025-12-13,West,3,Gamma Tool,14,50.0,700.0,Alice
2025-12-13,North,3,Gamma Tool,4,50.0,200.0,Bob
2025-12-13,South,3,Gamma Tool,19,50.0,950.0,Bob
2025-12-13,North,2,Beta Gadget,16,35.0,560.0,Alice
2025-12-13,South,1,Alpha Widget,2,20.0,40.0,Charlie
2025-12-13,South,3,Gamma Tool,18,50.0,900.0,Alice
2025-12-13,West,3,Gamma Tool,10,50.0,500.0,Bob
2025-12-13,East,3,Gamma Tool,18,50.0,900.0,Diana
2025-12-13,North,1,Alpha Widget,19,20.0,380.0,Diana
2025-12-14,West,2,Beta Gadget,14,35.0,490.0,Diana
2025-12-14,West,2,Beta Gadget,2,35.0,70.0,Diana
2025-12-14,North,1,Alpha Widget,7,20.0,140.0,Diana
2025-12-14,West,1,Alpha Widget,11,20.0,220.0,Diana
2025-12-14,West,1,Alpha Widget,1,20.0,20.0,Bob
2025-12-14,East,2,Beta Gadget,17,35.0,595.0,Bob
2025-12-14,North,1,Alpha Widget,9,20.0,180.0,Diana
2025-12-14,South,2,Beta Gadget,15,35.0,525.0,Bob
2025-12-14,South,2,Beta Gadget,12,35.0,420.0,Diana
2025-12-15,South,3,Gamma Tool,7,50.0,350.0,Diana
2025-12-15,East,3,Gamma Tool,8,50.0,400.0,Bob
2025-12-15,North,3,Gamma Tool,7,50.0,350.0,Charlie
2025-12-15,East,3,Gamma Tool,6,50.0,300.0,Bob
2025-12-15,East,1,Alpha Widget,14,20.0,280.0,Charlie
2025-12-15,East,1,Alpha Widget,10,20.0,200.0,Charlie
2025-12-16,North,1,Alpha Widget,6,20.0,120.0,Diana
2025-12-16,North,3,Gamma Tool,16,50.0,800.0,Bob
2025-12-16,East,1,Alpha Widget,3,20.0,60.0,Charlie
2025-12-16,West,1,Alpha Widget,4,20.0,80.0,Charlie
2025-12-16,West,1,Alpha Widget,4,20.0,80.0,Charlie
2025-12-17,North,2,Beta Gadget,3,35.0,105.0,Diana
2025-12-17,West,3,Gamma Tool,9,50.0,450.0,Alice
2025-12-17,West,3,Gamma Tool,1,50.0,50.0,Diana
2025-12-17,East,2,Beta Gadget,11,35.0,385.0,Charlie
2025-12-17,East,2,Beta Gadget,15,35.0,525.0,Charlie
2025-12-18,West,1,Alpha Widget,11,20.0,220.0,Bob
2025-12-18,North,3,Gamma Tool,2,50.0,100.0,Diana
2025-12-18,North,1,Alpha Widget,15,20.0,300.0,Charlie
2025-12-18,West,1,Alpha Widget,15,20.0,300.0,Bob
2025-12-18,East,3,Gamma Tool,15,50.0,750.0,Alice
2025-12-19,East,2,Beta Gadget,6,35.0,210.0,Charlie
2025-12-19,East,1,Alpha Widget,7,20.0,140.0,Charlie
2025-12-19,West,1,Alpha Widget,3,20.0,60.0,Charlie
2025-12-19,South,1,Alpha Widget,7,20.0,140.0,Alice
2025-12-19,West,3,Gamma Tool,12,50.0,600.0,Charlie
2025-12-19,West,3,Gamma Tool,13,50.0,650.0,Charlie
2025-12-20,East,1,Alpha Widget,5,20.0,100.0,Alice
2025-12-20,West,2,Beta Gadget,1,35.0,35.0,Bob
2025-12-20,North,2,Beta Gadget,4,35.0,140.0,Alice
2025-12-20,West,3,Gamma Tool,6,50.0,300.0,Bob
2025-12-20,West,2,Beta Gadget,1,35.0,35.0,Charlie
2025-12-20,East,3,Gamma Tool,8,50.0,400.0,Diana
2025-12-20,East,1,Alpha Widget,3,20.0,60.0,Diana
2025-12-20,East,1,Alpha Widget,14,20.0,280.0,Charlie
2025-12-21,North,2,Beta Gadget,18,35.0,630.0,Diana
2025-12-21,South,1,Alpha Widget,14,20.0,280.0,Alice
2025-12-21,West,1,Alpha Widget,11,20.0,220.0,Diana
2025-12-21,East,2,Beta Gadget,12,35.0,420.0,Alice
2025-12-21,North,1,Alpha Widget,2,20.0,40.0,Alice
2025-12-22,North,3,Gamma Tool,5,50.0,250.0,Charlie
2025-12-22,East,2,Beta Gadget,11,35.0,385.0,Alice
2025-12-22,West,3,Gamma Tool,11,50.0,550.0,Bob
2025-12-22,East,3,Gamma Tool,6,50.0,300.0,Diana
2025-12-22,South,3,Gamma Tool,7,50.0,350.0,Charlie
2025-12-22,East,1,Alpha Widget,6,20.0,120.0,Charlie
2025-12-22,East,2,Beta Gadget,6,35.0,210.0,Diana
2025-12-23,North,1,Alpha Widget,17,20.0,340.0,Charlie
2025-12-23,North,2,Beta Gadget,1,35.0,35.0,Charlie
2025-12-23,South,3,Gamma Tool,6,50.0,300.0,Bob
2025-12-23,East,1,Alpha Widget,3,20.0,60.0,Diana
2025-12-23,South,1,Alpha Widget,11,20.0,220.0,Bob
2025-12-23,North,1,Alpha Widget,16,20.0,320.0,Bob
2025-12-23,South,2,Beta Gadget,17,35.0,595.0,Alice
2025-12-23,West,1,Alpha Widget,10,20.0,200.0,Charlie
2025-12-23,North,2,Beta Gadget,6,35.0,210.0,Bob
2025-12-24,West,2,Beta Gadget,15,35.0,525.0,Diana
2025-12-24,North,1,Alpha Widget,6,20.0,120.0,Alice
2025-12-24,North,2,Beta Gadget,4,35.0,140.0,Diana
2025-12-24,West,2,Beta Gadget,6,35.0,210.0,Alice
2025-12-24,North,1,Alpha Widget,2,20.0,40.0,Diana
2025-12-24,South,2,Beta Gadget,16,35.0,560.0,Diana
2025-12-24,West,3,Gamma Tool,9,50.0,450.0,Diana
2025-12-24,West,3,Gamma Tool,9,50.0,450.0,Charlie
2025-12-24,North,2,Beta Gadget,12,35.0,420.0,Diana
2025-12-25,North,1,Alpha Widget,8,20.0,160.0,Diana
2025-12-25,East,3,Gamma Tool,12,50.0,600.0,Bob
2025-12-25,South,3,Gamma Tool,15,50.0,750.0,Diana
2025-12-25,East,1,Alpha Widget,10,20.0,200.0,Diana
2025-12-25,North,3,Gamma Tool,5,50.0,250.0,Bob
2025-12-26,North,3,Gamma Tool,16,50.0,800.0,Diana
2025-12-26,East,2,Beta Gadget,1,35.0,35.0,Diana
2025-12-26,South,2,Beta Gadget,18,35.0,630.0,Alice
2025-12-26,South,1,Alpha Widget,4,20.0,80.0,Diana
2025-12-26,East,2,Beta Gadget,16,35.0,560.0,Alice
2025-12-26,West,1,Alpha Widget,19,20.0,380.0,Alice
2025-12-26,North,1,Alpha Widget,9,20.0,180.0,Diana
2025-12-26,West,1,Alpha Widget,11,20.0,220.0,Charlie
2025-12-26,East,1,Alpha Widget,16,20.0,320.0,Diana
2025-12-27,North,2,Beta Gadget,17,35.0,595.0,Alice
2025-12-27,East,3,Gamma Tool,11,50.0,550.0,Bob
2025-12-27,East,3,Gamma Tool,18,50.0,900.0,Charlie
2025-12-27,West,2,Beta Gadget,17,35.0,595.0,Bob
2025-12-27,South,1,Alpha Widget,14,20.0,280.0,Charlie
2025-12-27,East,3,Gamma Tool,8,50.0,400.0,Charlie
2025-12-28,East,1,Alpha Widget,12,20.0,240.0,Charlie
2025-12-28,North,3,Gamma Tool,18,50.0,900.0,Bob
